"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SAP_2T3_F","School age population, secondary education, female (number)","IRN","Iran (Islamic Republic of)","2010","2010",4504186,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","COM","Comoros","2010","2010",13817,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40525","Arab States","2010","2010",3061996,,
"SAP_5T8_F","School age population, tertiary education, female (number)","SSD","South Sudan","2010","2010",442291,,
"SAP_CE_M","Population of compulsory school age, male (number)","TZA","United Republic of Tanzania","2010","2010",4124492,,
"SAP_2T3_M","School age population, secondary education, male (number)","QAT","Qatar","2010","2010",32433,,
"SAP_3_M","School age population, upper secondary education, male (number)","URY","Uruguay","2010","2010",81905,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40505","Central Asia","2010","2010",4106527,,
"SAP_2T3_M","School age population, secondary education, male (number)","SLV","El Salvador","2010","2010",419950,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","DEU","Germany","2010","2010",4791959,,
"SAP_CE","Population of compulsory school age, both sexes (number)","UZB","Uzbekistan","2010","2010",6400860,,
"SAP_5T8_M","School age population, tertiary education, male (number)","NIC","Nicaragua","2010","2010",315303,,
"SAP_CE","Population of compulsory school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2010","2010",23806,,
"SAP_5T8_M","School age population, tertiary education, male (number)","HKG","China, Hong Kong Special Administrative Region","2010","2010",219373,,
"SAP_3_F","School age population, upper secondary education, female (number)","40042","Lower middle income countries","2010","2010",87254449,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","TGO","Togo","2010","2010",123464,,
"SAP_5T8_M","School age population, tertiary education, male (number)","FRA","France","2010","2010",2076349,"+","National Estimation"
"SAP_5T8_F","School age population, tertiary education, female (number)","BEN","Benin","2010","2010",413398,,
"SAP_3","School age population, upper secondary education, both sexes (number)","LKA","Sri Lanka","2010","2010",1305347,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","MDA","Republic of Moldova","2010","2010",65607,"+","National Estimation"
"SAP_2T3_M","School age population, secondary education, male (number)","ATG","Antigua and Barbuda","2010","2010",3746,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","40612","Asia (Central)","2010","2010",843370,,
"SAP_CE_F","Population of compulsory school age, female (number)","40640","Northern America ","2010","2010",26196850,,
"SAP_2T3_M","School age population, secondary education, male (number)","CAN","Canada","2010","2010",1305339,,
"SAP_CE_M","Population of compulsory school age, male (number)","PRY","Paraguay","2010","2010",632873,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","RWA","Rwanda","2010","2010",212368,,
"SAP_CE_F","Population of compulsory school age, female (number)","HTI","Haiti","2010","2010",696905,,
"SAP_CE_F","Population of compulsory school age, female (number)","SYC","Seychelles","2010","2010",6531,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","JAM","Jamaica","2010","2010",53500,,
"SAP_CE_M","Population of compulsory school age, male (number)","40540","Sub-Saharan Africa","2010","2010",80354250,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","PRT","Portugal","2010","2010",584779,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","BGD","Bangladesh","2010","2010",12091660,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","GNB","Guinea-Bissau","2010","2010",48452,,
"SAP_5T8_F","School age population, tertiary education, female (number)","CPV","Cabo Verde","2010","2010",27567,,
"SAP_3_M","School age population, upper secondary education, male (number)","LBR","Liberia","2010","2010",116087,,
"SAP_2T3","School age population, secondary education, both sexes (number)","NRU","Nauru","2010","2010",1247,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","BRN","Brunei Darussalam","2010","2010",3509,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40520","Latin America and the Caribbean","2010","2010",834884.46154,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","ZWE","Zimbabwe","2010","2010",1412447,,
"SAP_3_F","School age population, upper secondary education, female (number)","CZE","Czechia","2010","2010",242035,,
"SAP_2T3","School age population, secondary education, both sexes (number)","GUY","Guyana","2010","2010",89500,,
"SAP_3_M","School age population, upper secondary education, male (number)","DMA","Dominica","2010","2010",1677,,
"SAP_3_M","School age population, upper secondary education, male (number)","BRB","Barbados","2010","2010",3884,,
"SAP_2T3_F","School age population, secondary education, female (number)","UGA","Uganda","2010","2010",2348283,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","BLZ","Belize","2010","2010",32047,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","VUT","Vanuatu","2010","2010",4240,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","NER","Niger","2010","2010",137603,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","AUT","Austria","2010","2010",51968,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","NAM","Namibia","2010","2010",48522,,
"SAP_5T8_F","School age population, tertiary education, female (number)","HND","Honduras","2010","2010",429457,,
"SAP_3_F","School age population, upper secondary education, female (number)","40535","South and West Asia","2010","2010",64977529,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","BHS","Bahamas","2010","2010",29003,,
"SAP_3_F","School age population, upper secondary education, female (number)","CIV","Côte d'Ivoire","2010","2010",653708,,
"SAP_5T8_M","School age population, tertiary education, male (number)","PHL","Philippines","2010","2010",4775257,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","SVN","Slovenia","2010","2010",23592,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40620","Europe","2010","2010",26131273,,
"SAP_5T8_M","School age population, tertiary education, male (number)","HRV","Croatia","2010","2010",141524,,
"SAP_5T8_F","School age population, tertiary education, female (number)","USA","United States of America","2010","2010",10769421,"+","National Estimation"
"SAP_CE","Population of compulsory school age, both sexes (number)","40617","Western Asia and Northern Africa","2010","2010",74928982,,
"SAP_3","School age population, upper secondary education, both sexes (number)","MAR","Morocco","2010","2010",1929703,,
"SAP_5T8_M","School age population, tertiary education, male (number)","COL","Colombia","2010","2010",2160226,,
"SAP_CE_F","Population of compulsory school age, female (number)","SDN","Sudan","2010","2010",3592350,,
"SAP_CE","Population of compulsory school age, both sexes (number)","40043","Upper middle income countries","2010","2010",362901117,,
"SAP_CE","Population of compulsory school age, both sexes (number)","LTU","Lithuania","2010","2010",350374,"+","National Estimation"
"SAP_3_F","School age population, upper secondary education, female (number)","ARE","United Arab Emirates","2010","2010",90112,,
"SAP_3","School age population, upper secondary education, both sexes (number)","VAT","Holy See","2010","2010",,"a","Category not applicable"
"SAP_CE","Population of compulsory school age, both sexes (number)","MLI","Mali","2010","2010",3434192,,
"SAP_5T8_F","School age population, tertiary education, female (number)","MOZ","Mozambique","2010","2010",1126368,,
"SAP_2T3_M","School age population, secondary education, male (number)","VNM","Viet Nam","2010","2010",5847446,,
"SAP_3_F","School age population, upper secondary education, female (number)","KIR","Kiribati","2010","2010",4297,,
"SAP_2T3_F","School age population, secondary education, female (number)","NIU","Niue","2010","2010",98,,
"SAP_2T3_M","School age population, secondary education, male (number)","GRC","Greece","2010","2010",348546,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","LUX","Luxembourg","2010","2010",29433,,
"SAP_CE_M","Population of compulsory school age, male (number)","PSE","Palestine","2010","2010",548546,,
"SAP_3","School age population, upper secondary education, both sexes (number)","BDI","Burundi","2010","2010",607278,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","IND","India","2010","2010",22293462,,
"SAP_2T3","School age population, secondary education, both sexes (number)","CHE","Switzerland","2010","2010",629677,,
"SAP_3_M","School age population, upper secondary education, male (number)","40606","Africa (Sub-Saharan) ","2010","2010",26090660,,
"SAP_CE_M","Population of compulsory school age, male (number)","40515","East Asia and the Pacific","2010","2010",144224355,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","SMR","San Marino","2010","2010",1624,,
"SAP_CE_F","Population of compulsory school age, female (number)","TUR","Turkey","2010","2010",5135323,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","40614","Asia (Western)","2010","2010",21421684,,
"SAP_CE_M","Population of compulsory school age, male (number)","IRQ","Iraq","2010","2010",2433082,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40656","Oceania (excl. Australia/New Zealand)","2010","2010",1242018,,
